0.0, 0.0
0.7071067811865475, 0.7071067811865476
-0.5446507567081145, -0.8386629556724672
-0.15646118381574048, -0.9876841083863693
0.9986291843085502, -0.05234264272311522
0.629309781373441, -0.7771545528836026
-0.05234546384242356, 0.9986290364370154
0.9335816571080232, 0.35836474367805393
-0.9876888022183599, -0.15643155043808019
-0.45399402277219747, 0.8910047291047999
-0.8386723039755318, -0.5446363617537605
0.35836455912442533, 0.9335817279507758
-0.7771467420647468, 0.6293194270782925
-0.9659255264916055, 0.25882016395929225
0.8910018445532175, -0.45399968392363904
0.2588014689546425, -0.965930535632309
