0.5,0.5000000000000001,0.49999999999999994,0.49999999999999994
-0.3777783539398518,0.3262873120894553,0.7854851099598377,-0.36583226661315194
-0.7940217812403245,-0.5066909854203857,0.2891299945274595,0.17087276691799358
0.05540015840057741,-0.8339502211598953,-0.33903269244949585,-0.4318734589286517
-0.5997449715957169,0.11781257909055995,-0.4534065044492017,-0.6487285310334664
0.5572330911805522,-0.2046560346282535,0.48449401986536755,-0.6425517366705207
-0.19324738540386588,-0.16278638415096813,-0.7969893894942218,0.5486018175354967
-0.5406259574953629,0.6369551132412381,-0.04617872321748687,0.5476123476694679
0.27681031330299727,0.8055857681498021,-0.31566387754634706,-0.4180477688207335
0.8512661708967253,-0.05354842540472343,-0.5075458443629531,0.12196593087169419
0.2644256534111721,-0.6243882749759349,0.3992917859860047,0.6170773254096743
